# x	y	u	v	flags	mask
2.0721e-01	1.9623e+01	2.4814e-01	3.2553e-02	0.0000e+00	0.0000e+00
4.2478e-01	1.9623e+01	1.0293e-01	5.4261e-02	0.0000e+00	0.0000e+00
6.4235e-01	1.9623e+01	3.5171e-02	4.0494e-02	0.0000e+00	0.0000e+00
8.5993e-01	1.9623e+01	4.9202e-04	1.8655e-02	0.0000e+00	0.0000e+00
1.0775e+00	1.9623e+01	-1.2242e-02	2.7256e-02	0.0000e+00	0.0000e+00
1.2951e+00	1.9623e+01	-6.6401e-02	7.5232e-02	0.0000e+00	0.0000e+00
1.5126e+00	1.9623e+01	-4.0488e-02	1.4921e-01	0.0000e+00	0.0000e+00
1.7302e+00	1.9623e+01	3.0976e-02	6.1691e-02	0.0000e+00	0.0000e+00
1.9478e+00	1.9623e+01	5.8336e-03	9.2929e-04	0.0000e+00	0.0000e+00
2.1654e+00	1.9623e+01	3.8729e-02	-3.1600e-02	0.0000e+00	0.0000e+00
2.3829e+00	1.9623e+01	-5.2753e-02	-1.1362e-03	0.0000e+00	0.0000e+00
2.6005e+00	1.9623e+01	-7.5078e-02	7.4116e-02	0.0000e+00	0.0000e+00
2.8181e+00	1.9623e+01	-1.4444e-02	8.8987e-02	0.0000e+00	0.0000e+00
3.0356e+00	1.9623e+01	-8.2059e-03	8.9195e-02	0.0000e+00	0.0000e+00
3.2532e+00	1.9623e+01	1.1216e-01	5.3207e-02	0.0000e+00	0.0000e+00
3.4708e+00	1.9623e+01	5.9310e-02	1.4062e-02	0.0000e+00	0.0000e+00
3.6884e+00	1.9623e+01	-3.0959e-02	2.3661e-02	0.0000e+00	0.0000e+00
3.9059e+00	1.9623e+01	6.8011e-02	3.2026e-02	0.0000e+00	0.0000e+00
4.1235e+00	1.9623e+01	4.1189e-04	1.0613e-03	0.0000e+00	0.0000e+00
4.3411e+00	1.9623e+01	-9.6933e-03	1.3174e-01	0.0000e+00	0.0000e+00
4.5586e+00	1.9623e+01	5.7793e-02	1.3131e-01	0.0000e+00	0.0000e+00
4.7762e+00	1.9623e+01	2.1234e-03	6.1887e-02	0.0000e+00	0.0000e+00
4.9938e+00	1.9623e+01	-7.5839e-03	3.0176e-02	0.0000e+00	0.0000e+00
5.2114e+00	1.9623e+01	-9.9276e-03	3.4796e-02	0.0000e+00	0.0000e+00
5.4289e+00	1.9623e+01	8.8012e-03	5.0108e-03	0.0000e+00	0.0000e+00
5.6465e+00	1.9623e+01	-7.2561e-03	1.2086e-02	0.0000e+00	0.0000e+00
5.8641e+00	1.9623e+01	8.5274e-02	-2.0324e-02	0.0000e+00	0.0000e+00
6.0816e+00	1.9623e+01	8.5717e-02	-8.8742e-03	0.0000e+00	0.0000e+00
6.2992e+00	1.9623e+01	3.2406e-02	5.3653e-04	1.0000e+00	0.0000e+00
6.5168e+00	1.9623e+01	1.1622e-02	4.4407e-02	0.0000e+00	0.0000e+00
6.7344e+00	1.9623e+01	-2.3438e-02	4.9151e-02	0.0000e+00	0.0000e+00
6.9519e+00	1.9623e+01	4.3129e-02	1.1869e-02	0.0000e+00	0.0000e+00
7.1695e+00	1.9623e+01	-1.2042e-02	2.9311e-02	0.0000e+00	0.0000e+00
7.3871e+00	1.9623e+01	8.9150e-03	8.7901e-02	0.0000e+00	0.0000e+00
7.6046e+00	1.9623e+01	-7.5059e-03	7.9672e-02	0.0000e+00	0.0000e+00
7.8222e+00	1.9623e+01	-1.6910e-01	1.6395e-01	0.0000e+00	0.0000e+00
8.0398e+00	1.9623e+01	-3.7683e-02	1.8787e-01	0.0000e+00	0.0000e+00
8.2574e+00	1.9623e+01	-3.1956e-02	9.0010e-02	0.0000e+00	0.0000e+00
8.4749e+00	1.9623e+01	1.4976e-02	4.4525e-02	0.0000e+00	0.0000e+00
8.6925e+00	1.9623e+01	-1.4968e-03	2.9596e-02	0.0000e+00	0.0000e+00
8.9101e+00	1.9623e+01	6.6401e-02	-8.8587e-02	0.0000e+00	0.0000e+00
9.1276e+00	1.9623e+01	1.8921e-02	-1.9178e-01	0.0000e+00	0.0000e+00
9.3452e+00	1.9623e+01	-1.0386e-02	-1.9218e-01	0.0000e+00	0.0000e+00
9.5628e+00	1.9623e+01	1.3789e-02	1.7196e-02	1.0000e+00	0.0000e+00
9.7804e+00	1.9623e+01	3.5859e-02	-3.1949e-02	0.0000e+00	0.0000e+00
9.9979e+00	1.9623e+01	6.5508e-02	4.1436e-03	0.0000e+00	0.0000e+00
1.0215e+01	1.9623e+01	-2.6111e-02	7.3457e-04	0.0000e+00	0.0000e+00
1.0433e+01	1.9623e+01	1.2378e-02	-2.9990e-02	0.0000e+00	0.0000e+00
1.0651e+01	1.9623e+01	2.2222e-02	-1.5340e-02	0.0000e+00	0.0000e+00
1.0868e+01	1.9623e+01	-5.0016e-02	2.5160e-02	0.0000e+00	0.0000e+00
1.1086e+01	1.9623e+01	1.7386e-03	2.5885e-02	0.0000e+00	0.0000e+00
1.1303e+01	1.9623e+01	-1.9809e-02	9.2677e-03	0.0000e+00	0.0000e+00
1.1521e+01	1.9623e+01	2.4108e-03	1.4412e-01	0.0000e+00	0.0000e+00
1.1738e+01	1.9623e+01	2.1676e-01	7.6192e-02	0.0000e+00	0.0000e+00
1.1956e+01	1.9623e+01	3.6564e-02	8.4260e-02	0.0000e+00	0.0000e+00
1.2174e+01	1.9623e+01	1.2278e-02	8.5745e-02	0.0000e+00	0.0000e+00
1.2391e+01	1.9623e+01	3.0099e-02	8.0756e-02	0.0000e+00	0.0000e+00
1.2609e+01	1.9623e+01	-1.7269e-02	3.0363e-03	0.0000e+00	0.0000e+00
1.2826e+01	1.9623e+01	-2.9092e-02	-5.6333e-02	0.0000e+00	0.0000e+00
1.3044e+01	1.9623e+01	-2.3430e-02	-1.3003e-02	0.0000e+00	0.0000e+00
1.3262e+01	1.9623e+01	1.8525e-02	-7.8269e-03	0.0000e+00	0.0000e+00
1.3479e+01	1.9623e+01	4.6513e-02	-5.0375e-03	0.0000e+00	0.0000e+00
1.3697e+01	1.9623e+01	1.5580e-02	-8.2884e-03	0.0000e+00	0.0000e+00
1.3914e+01	1.9623e+01	-1.7385e-02	-1.2661e-02	0.0000e+00	0.0000e+00
1.4132e+01	1.9623e+01	-1.1951e-02	-1.6188e-03	0.0000e+00	0.0000e+00
1.4349e+01	1.9623e+01	-1.9047e-02	1.6117e-02	1.0000e+00	0.0000e+00
1.4567e+01	1.9623e+01	-9.3264e-02	-5.8301e-02	0.0000e+00	0.0000e+00
1.4785e+01	1.9623e+01	-3.8324e-02	-8.2924e-03	1.0000e+00	0.0000e+00
1.5002e+01	1.9623e+01	-3.7288e-02	-6.3134e-04	1.0000e+00	0.0000e+00
1.5220e+01	1.9623e+01	1.9310e-02	-2.5873e-02	0.0000e+00	0.0000e+00
1.5437e+01	1.9623e+01	-2.6777e-01	-3.1972e-02	0.0000e+00	0.0000e+00
1.5655e+01	1.9623e+01	-1.0980e-01	7.6468e-02	1.0000e+00	0.0000e+00
1.5872e+01	1.9623e+01	-1.5262e-01	2.8832e-02	1.0000e+00	0.0000e+00
1.6090e+01	1.9623e+01	-1.0708e-01	3.3672e+00	0.0000e+00	0.0000e+00
1.6308e+01	1.9623e+01	-3.3664e-01	-1.1046e-01	1.0000e+00	0.0000e+00
1.6525e+01	1.9623e+01	-3.8730e-01	-2.2666e-01	1.0000e+00	0.0000e+00
1.6743e+01	1.9623e+01	-3.3100e+00	-1.9346e+00	0.0000e+00	0.0000e+00
1.6960e+01	1.9623e+01	-1.6931e+00	-1.8466e+00	0.0000e+00	0.0000e+00
1.7178e+01	1.9623e+01	-4.2122e-01	-3.1087e-01	1.0000e+00	0.0000e+00
1.7395e+01	1.9623e+01	-3.8115e-01	-2.5202e-01	1.0000e+00	0.0000e+00
1.7613e+01	1.9623e+01	-2.5597e-01	-1.5992e-01	1.0000e+00	0.0000e+00
1.7831e+01	1.9623e+01	-2.3416e-01	-8.2457e-02	1.0000e+00	0.0000e+00
1.8048e+01	1.9623e+01	-1.8409e-01	4.2169e-02	1.0000e+00	0.0000e+00
1.8266e+01	1.9623e+01	-1.3315e-01	9.2129e-02	1.0000e+00	0.0000e+00
1.8483e+01	1.9623e+01	-1.0361e+00	-3.3545e-02	0.0000e+00	0.0000e+00
1.8701e+01	1.9623e+01	-6.9872e-02	8.5865e-02	1.0000e+00	0.0000e+00
1.8918e+01	1.9623e+01	-4.8124e-03	1.9032e-01	0.0000e+00	0.0000e+00
1.9136e+01	1.9623e+01	-5.9630e-02	2.0709e-01	0.0000e+00	0.0000e+00
1.9354e+01	1.9623e+01	2.1485e-02	3.8033e-02	0.0000e+00	0.0000e+00
1.9571e+01	1.9623e+01	-2.5111e-02	3.1780e-02	0.0000e+00	0.0000e+00
1.9789e+01	1.9623e+01	-1.3702e-02	3.7452e-02	0.0000e+00	0.0000e+00
2.0006e+01	1.9623e+01	2.5111e-02	6.7844e-02	0.0000e+00	0.0000e+00
2.0224e+01	1.9623e+01	5.4271e-01	1.1247e-01	0.0000e+00	0.0000e+00
2.0441e+01	1.9623e+01	-1.4278e-01	5.3209e-02	0.0000e+00	0.0000e+00
2.0659e+01	1.9623e+01	6.1243e-02	-6.6435e-02	0.0000e+00	0.0000e+00
2.0877e+01	1.9623e+01	1.2431e-02	-5.9320e-02	0.0000e+00	0.0000e+00
2.1094e+01	1.9623e+01	-3.8691e-02	3.7902e-02	0.0000e+00	0.0000e+00
2.1312e+01	1.9623e+01	-3.3512e-02	2.9399e-02	0.0000e+00	0.0000e+00
2.1529e+01	1.9623e+01	-1.2908e-02	2.5163e-02	0.0000e+00	0.0000e+00
2.1747e+01	1.9623e+01	-1.6180e-02	-5.3964e-02	0.0000e+00	0.0000e+00
2.1964e+01	1.9623e+01	-8.8558e-04	-9.8870e-03	0.0000e+00	0.0000e+00
2.2182e+01	1.9623e+01	1.7469e-04	2.5899e-02	0.0000e+00	0.0000e+00
2.2400e+01	1.9623e+01	3.3792e-02	1.9192e-02	0.0000e+00	0.0000e+00
2.2617e+01	1.9623e+01	-1.3187e-02	3.0117e-03	0.0000e+00	0.0000e+00
2.2835e+01	1.9623e+01	-1.7563e-01	3.5741e-02	0.0000e+00	0.0000e+00
2.3052e+01	1.9623e+01	1.3503e-03	1.0233e-01	1.0000e+00	0.0000e+00
2.3270e+01	1.9623e+01	-2.9908e-03	9.8012e-02	1.0000e+00	0.0000e+00
2.3487e+01	1.9623e+01	-4.2510e-03	3.8597e-02	1.0000e+00	0.0000e+00
2.3705e+01	1.9623e+01	1.4952e-02	1.7868e-02	1.0000e+00	0.0000e+00
2.3923e+01	1.9623e+01	6.9700e-03	-1.0779e-02	1.0000e+00	0.0000e+00
2.4140e+01	1.9623e+01	1.5896e-03	-3.8862e-02	1.0000e+00	0.0000e+00
2.4358e+01	1.9623e+01	-1.8002e-02	-3.7221e-01	0.0000e+00	0.0000e+00
2.4575e+01	1.9623e+01	-1.0428e-01	-4.4775e-01	0.0000e+00	0.0000e+00
2.4793e+01	1.9623e+01	-5.2440e-03	-1.5730e-01	0.0000e+00	0.0000e+00
2.5010e+01	1.9623e+01	-1.0890e-01	-4.6850e-02	1.0000e+00	0.0000e+00
2.5228e+01	1.9623e+01	-1.9697e-01	-2.6379e-02	1.0000e+00	0.0000e+00
2.5446e+01	1.9623e+01	-2.7145e-01	5.9846e-03	1.0000e+00	0.0000e+00
2.5663e+01	1.9623e+01	-4.8869e-01	2.6672e-02	1.0000e+00	0.0000e+00
2.5881e+01	1.9623e+01	-5.2837e-01	3.6254e-02	1.0000e+00	0.0000e+00
2.6098e+01	1.9623e+01	-6.2224e-01	5.1482e-02	1.0000e+00	0.0000e+00
2.6316e+01	1.9623e+01	-7.5987e-01	6.4330e-02	1.0000e+00	0.0000e+00
2.0721e-01	1.9405e+01	1.0660e-01	-3.8927e-02	0.0000e+00	0.0000e+00
4.2478e-01	1.9405e+01	3.8669e-02	2.2576e-03	0.0000e+00	0.0000e+00
6.4235e-01	1.9405e+01	-4.0067e-02	5.6369e-02	0.0000e+00	0.0000e+00
8.5993e-01	1.9405e+01	1.0399e-02	3.0775e-02	0.0000e+00	0.0000e+00
1.0775e+00	1.9405e+01	8.3802e-02	-6.7884e-03	0.0000e+00	0.0000e+00
1.2951e+00	1.9405e+01	2.1858e-02	-1.0263e-03	0.0000e+00	0.0000e+00
1.5126e+00	1.9405e+01	1.3263e-02	4.7034e-02	0.0000e+00	0.0000e+00
1.7302e+00	1.9405e+01	-1.8578e-03	1.8304e-02	0.0000e+00	0.0000e+00
1.9478e+00	1.9405e+01	1.0546e-02	2.2338e-02	0.0000e+00	0.0000e+00
2.1654e+00	1.9405e+01	-2.1196e-02	5.4576e-02	0.0000e+00	0.0000e+00
2.3829e+00	1.9405e+01	-8.1147e-02	7.7195e-02	0.0000e+00	0.0000e+00
2.6005e+00	1.9405e+01	2.2494e-02	2.2236e-02	0.0000e+00	0.0000e+00
2.8181e+00	1.9405e+01	9.5424e-03	7.7068e-02	0.0000e+00	0.0000e+00
3.0356e+00	1.9405e+01	-2.1064e-02	1.0987e-01	0.0000e+00	0.0000e+00
3.2532e+00	1.9405e+01	7.7409e-02	1.1365e-01	0.0000e+00	0.0000e+00
3.4708e+00	1.9405e+01	3.1079e-02	1.6504e-01	0.0000e+00	0.0000e+00
3.6884e+00	1.9405e+01	-7.1388e-02	1.1109e-01	0.0000e+00	0.0000e+00
3.9059e+00	1.9405e+01	-5.8645e-02	-6.1606e-03	0.0000e+00	0.0000e+00
4.1235e+00	1.9405e+01	-5.3439e-02	7.1178e-02	0.0000e+00	0.0000e+00
4.3411e+00	1.9405e+01	-4.6738e-02	1.3985e-01	0.0000e+00	0.0000e+00
4.5586e+00	1.9405e+01	-2.7360e-03	6.7910e-02	0.0000e+00	0.0000e+00
4.7762e+00	1.9405e+01	-7.4662e-02	1.4969e-01	0.0000e+00	0.0000e+00
4.9938e+00	1.9405e+01	8.6643e-03	-1.1321e-02	1.0000e+00	0.0000e+00
5.2114e+00	1.9405e+01	3.5299e-02	-2.0673e-01	0.0000e+00	0.0000e+00
5.4289e+00	1.9405e+01	2.0164e-02	-7.9332e-02	0.0000e+00	0.0000e+00
5.6465e+00	1.9405e+01	-3.2217e-02	2.0750e-02	0.0000e+00	0.0000e+00
5.8641e+00	1.9405e+01	1.2353e-01	2.5921e-02	0.0000e+00	0.0000e+00
6.0816e+00	1.9405e+01	5.0237e-02	3.4784e-02	0.0000e+00	0.0000e+00
6.2992e+00	1.9405e+01	3.4182e-02	4.6804e-02	0.0000e+00	0.0000e+00
6.5168e+00	1.9405e+01	5.1857e-02	3.7038e-02	0.0000e+00	0.0000e+00
6.7344e+00	1.9405e+01	-5.2389e-03	6.6101e-02	0.0000e+00	0.0000e+00
6.9519e+00	1.9405e+01	2.5476e-03	6.0900e-02	0.0000e+00	0.0000e+00
7.1695e+00	1.9405e+01	9.2462e-04	5.1254e-02	0.0000e+00	0.0000e+00
7.3871e+00	1.9405e+01	-4.4356e-04	3.6315e-03	0.0000e+00	0.0000e+00
7.6046e+00	1.9405e+01	-3.2545e-03	5.7914e-03	0.0000e+00	0.0000e+00
7.8222e+00	1.9405e+01	-5.0049e-02	-1.8100e-01	0.0000e+00	0.0000e+00
8.0398e+00	1.9405e+01	-1.9922e-03	1.4257e-02	1.0000e+00	0.0000e+00
8.2574e+00	1.9405e+01	-2.5649e-03	9.4616e-03	1.0000e+00	0.0000e+00
8.4749e+00	1.9405e+01	-1.1212e-03	1.2722e-03	1.0000e+00	0.0000e+00
8.6925e+00	1.9405e+01	6.8849e-03	1.0735e-03	1.0000e+00	0.0000e+00
8.9101e+00	1.9405e+01	6.9136e-02	9.3352e-03	0.0000e+00	0.0000e+00
9.1276e+00	1.9405e+01	3.1972e-02	-6.6367e-02	0.0000e+00	0.0000e+00
9.3452e+00	1.9405e+01	5.8079e-02	-2.1678e-02	0.0000e+00	0.0000e+00
9.5628e+00	1.9405e+01	7.8175e-03	-1.6662e-02	0.0000e+00	0.0000e+00
9.7804e+00	1.9405e+01	1.5014e-03	-1.0728e-01	0.0000e+00	0.0000e+00
9.9979e+00	1.9405e+01	-3.7533e-02	-1.4691e-01	0.0000e+00	0.0000e+00
1.0215e+01	1.9405e+01	2.9749e-01	1.3641e+00	0.0000e+00	0.0000e+00
1.0433e+01	1.9405e+01	-2.3530e-02	8.0636e-02	0.0000e+00	0.0000e+00
1.0651e+01	1.9405e+01	4.0034e-02	2.0662e-02	0.0000e+00	0.0000e+00
1.0868e+01	1.9405e+01	-6.0101e-02	3.0654e-02	0.0000e+00	0.0000e+00
1.1086e+01	1.9405e+01	7.0511e-02	-5.6463e-03	0.0000e+00	0.0000e+00
1.1303e+01	1.9405e+01	-3.1379e-02	-7.2604e-03	0.0000e+00	0.0000e+00
1.1521e+01	1.9405e+01	1.3109e-02	-6.4345e-02	0.0000e+00	0.0000e+00
1.1738e+01	1.9405e+01	6.0174e-02	-6.8424e-02	0.0000e+00	0.0000e+00
1.1956e+01	1.9405e+01	-3.4343e-02	-1.9162e-02	0.0000e+00	0.0000e+00
1.2174e+01	1.9405e+01	1.4114e-02	1.1006e-02	0.0000e+00	0.0000e+00
1.2391e+01	1.9405e+01	6.7189e-02	2.4951e-02	0.0000e+00	0.0000e+00
1.2609e+01	1.9405e+01	3.0083e-02	1.8609e-02	0.0000e+00	0.0000e+00
1.2826e+01	1.9405e+01	3.4645e-02	8.3152e-03	0.0000e+00	0.0000e+00
1.3044e+01	1.9405e+01	-6.0552e-02	4.9625e-03	0.0000e+00	0.0000e+00
1.3262e+01	1.9405e+01	-2.6994e-02	1.7706e-02	0.0000e+00	0.0000e+00
1.3479e+01	1.9405e+01	1.2839e-02	2.5903e-02	0.0000e+00	0.0000e+00
1.3697e+01	1.9405e+01	8.2236e-04	5.3214e-03	0.0000e+00	0.0000e+00
1.3914e+01	1.9405e+01	-5.7635e-03	1.7253e-02	0.0000e+00	0.0000e+00
1.4132e+01	1.9405e+01	-5.4718e-03	-4.7069e-02	0.0000e+00	0.0000e+00
1.4349e+01	1.9405e+01	3.8884e-03	4.8297e-02	0.0000e+00	0.0000e+00
1.4567e+01	1.9405e+01	-1.4006e-02	-1.2677e-02	0.0000e+00	0.0000e+00
1.4785e+01	1.9405e+01	3.9284e-02	4.9448e-03	0.0000e+00	0.0000e+00
1.5002e+01	1.9405e+01	-7.2840e-02	-8.8963e-02	1.0000e+00	0.0000e+00
1.5220e+01	1.9405e+01	-8.4435e-02	-9.1359e-02	1.0000e+00	0.0000e+00
1.5437e+01	1.9405e+01	-1.0566e-01	-1.4791e-02	1.0000e+00	0.0000e+00
1.5655e+01	1.9405e+01	-1.3729e-01	-3.6105e-02	1.0000e+00	0.0000e+00
1.5872e+01	1.9405e+01	-1.6078e-01	-1.5401e-01	1.0000e+00	0.0000e+00
1.6090e+01	1.9405e+01	-2.6558e-01	-2.1605e-01	1.0000e+00	0.0000e+00
1.6308e+01	1.9405e+01	-3.0500e-01	-2.6248e-01	1.0000e+00	0.0000e+00
1.6525e+01	1.9405e+01	-3.4889e-01	-3.6690e-01	1.0000e+00	0.0000e+00
1.6743e+01	1.9405e+01	-3.8307e-01	-4.0108e-01	1.0000e+00	0.0000e+00
1.6960e+01	1.9405e+01	-3.9541e-02	-1.2370e-02	0.0000e+00	0.0000e+00
1.7178e+01	1.9405e+01	-3.7034e-01	-4.1951e-01	1.0000e+00	0.0000e+00
1.7395e+01	1.9405e+01	-3.0074e-01	-1.8292e-01	1.0000e+00	0.0000e+00
1.7613e+01	1.9405e+01	-1.9853e-01	-9.9848e-02	1.0000e+00	0.0000e+00
1.7831e+01	1.9405e+01	-1.8083e-01	-3.3779e-02	1.0000e+00	0.0000e+00
1.8048e+01	1.9405e+01	-1.3547e-01	7.8678e-02	1.0000e+00	0.0000e+00
1.8266e+01	1.9405e+01	-9.7108e-02	1.1635e-01	1.0000e+00	0.0000e+00
1.8483e+01	1.9405e+01	-6.0558e-02	1.2046e-01	1.0000e+00	0.0000e+00
1.8701e+01	1.9405e+01	-4.9156e-02	9.8164e-02	1.0000e+00	0.0000e+00
1.8918e+01	1.9405e+01	-8.9233e-03	2.1210e-01	0.0000e+00	0.0000e+00
1.9136e+01	1.9405e+01	-4.8961e-02	1.3480e-01	0.0000e+00	0.0000e+00
1.9354e+01	1.9405e+01	1.8702e-02	2.3262e-03	0.0000e+00	0.0000e+00
1.9571e+01	1.9405e+01	1.7756e-02	7.5497e-03	0.0000e+00	0.0000e+00
1.9789e+01	1.9405e+01	-9.0656e-03	2.5781e-02	0.0000e+00	0.0000e+00
2.0006e+01	1.9405e+01	-4.3229e-03	5.4264e-02	0.0000e+00	0.0000e+00
2.0224e+01	1.9405e+01	-6.9212e-02	-1.0461e-01	0.0000e+00	0.0000e+00
2.0441e+01	1.9405e+01	-1.9479e-02	-7.3933e-02	0.0000e+00	0.0000e+00
2.0659e+01	1.9405e+01	-2.3152e-02	-4.0441e-02	0.0000e+00	0.0000e+00
2.0877e+01	1.9405e+01	4.1808e-04	-1.5011e-02	0.0000e+00	0.0000e+00
2.1094e+01	1.9405e+01	1.2623e-02	5.6842e-02	0.0000e+00	0.0000e+00
2.1312e+01	1.9405e+01	-1.7014e-02	2.7500e-02	0.0000e+00	0.0000e+00
2.1529e+01	1.9405e+01	1.3180e-02	-8.8921e-02	0.0000e+00	0.0000e+00
2.1747e+01	1.9405e+01	-1.6156e-02	-6.4927e-02	0.0000e+00	0.0000e+00
2.1964e+01	1.9405e+01	-1.7307e-03	-1.0228e-02	0.0000e+00	0.0000e+00
2.2182e+01	1.9405e+01	1.1403e-02	9.4158e-03	0.0000e+00	0.0000e+00
2.2400e+01	1.9405e+01	2.6884e-02	2.4333e-02	0.0000e+00	0.0000e+00
2.2617e+01	1.9405e+01	2.9393e-03	4.8702e-02	0.0000e+00	0.0000e+00
2.2835e+01	1.9405e+01	-1.0173e-02	6.9573e-02	0.0000e+00	0.0000e+00
2.3052e+01	1.9405e+01	7.9288e-02	2.2025e-03	0.0000e+00	0.0000e+00
2.3270e+01	1.9405e+01	2.5379e-02	8.3643e-03	0.0000e+00	0.0000e+00
2.3487e+01	1.9405e+01	-4.1033e-03	3.3095e-02	1.0000e+00	0.0000e+00
2.3705e+01	1.9405e+01	1.1392e-02	1.5638e-02	1.0000e+00	0.0000e+00
2.3923e+01	1.9405e+01	4.3342e-03	-8.2792e-03	1.0000e+00	0.0000e+00
2.4140e+01	1.9405e+01	-2.5439e-05	-3.0344e-02	1.0000e+00	0.0000e+00
2.4358e+01	1.9405e+01	1.0799e-01	-1.4918e-01	0.0000e+00	0.0000e+00
2.4575e+01	1.9405e+01	1.5106e-02	-1.2112e-01	0.0000e+00	0.0000e+00
2.4793e+01	1.9405e+01	-2.3165e-02	-6.3923e-02	0.0000e+00	0.0000e+00
2.5010e+01	1.9405e+01	-8.7203e-02	-4.0033e-02	1.0000e+00	0.0000e+00
2.5228e+01	1.9405e+01	-1.5744e-01	-2.4802e-02	1.0000e+00	0.0000e+00
2.5446e+01	1.9405e+01	-2.1721e-01	1.3729e-03	1.0000e+00	0.0000e+00
2.5663e+01	1.9405e+01	-4.8786e-01	2.3053e-02	1.0000e+00	0.0000e+00
2.5881e+01	1.9405e+01	-5.3653e-01	3.2295e-02	1.0000e+00	0.0000e+00
2.6098e+01	1.9405e+01	-6.3357e-01	4.5145e-02	1.0000e+00	0.0000e+00
2.6316e+01	1.9405e+01	-7.7830e-01	5.7766e-02	1.0000e+00	0.0000e+00
2.0721e-01	1.9188e+01	1.0348e-02	6.6190e-03	0.0000e+00	0.0000e+00
4.2478e-01	1.9188e+01	-4.2334e-02	8.7654e-02	0.0000e+00	0.0000e+00
6.4235e-01	1.9188e+01	-9.4596e-03	3.9840e-02	0.0000e+00	0.0000e+00
8.5993e-01	1.9188e+01	1.0329e-01	-4.6156e-03	0.0000e+00	0.0000e+00
1.0775e+00	1.9188e+01	8.2271e-02	2.2786e-02	0.0000e+00	0.0000e+00
1.2951e+00	1.9188e+01	6.0060e-02	2.8009e-02	0.0000e+00	0.0000e+00
1.5126e+00	1.9188e+01	4.3066e-02	4.0203e-02	0.0000e+00	0.0000e+00
1.7302e+00	1.9188e+01	-3.4135e-03	3.3880e-02	0.0000e+00	0.0000e+00
1.9478e+00	1.9188e+01	-2.8488e-02	9.3520e-02	0.0000e+00	0.0000e+00
2.1654e+00	1.9188e+01	-1.2646e-01	1.4022e-01	0.0000e+00	0.0000e+00
2.3829e+00	1.9188e+01	5.7221e-02	1.8220e-02	0.0000e+00	0.0000e+00
2.6005e+00	1.9188e+01	5.4214e-02	-4.1779e-02	0.0000e+00	0.0000e+00
2.8181e+00	1.9188e+01	-4.8494e-02	1.1061e-01	0.0000e+00	0.0000e+00
3.0356e+00	1.9188e+01	-4.3882e-02	1.8609e-01	0.0000e+00	0.0000e+00
3.2532e+00	1.9188e+01	9.0844e-02	5.1577e-02	0.0000e+00	0.0000e+00
3.4708e+00	1.9188e+01	3.4133e-02	-6.1497e-02	0.0000e+00	0.0000e+00
3.6884e+00	1.9188e+01	5.3492e-02	-1.8527e-01	0.0000e+00	0.0000e+00
3.9059e+00	1.9188e+01	-6.3216e-02	-2.0569e-01	0.0000e+00	0.0000e+00
4.1235e+00	1.9188e+01	-1.6949e+00	-1.4812e+00	0.0000e+00	0.0000e+00
4.3411e+00	1.9188e+01	-1.9305e-03	-1.7041e-02	0.0000e+00	0.0000e+00
4.5586e+00	1.9188e+01	5.4129e-02	-2.3700e-01	0.0000e+00	0.0000e+00
4.7762e+00	1.9188e+01	-8.0135e-02	-2.4837e-01	0.0000e+00	0.0000e+00
4.9938e+00	1.9188e+01	9.1273e-02	-9.7978e-02	0.0000e+00	0.0000e+00
5.2114e+00	1.9188e+01	3.1310e-02	-7.3335e-02	0.0000e+00	0.0000e+00
5.4289e+00	1.9188e+01	1.9187e-02	-3.3713e-02	0.0000e+00	0.0000e+00
5.6465e+00	1.9188e+01	-2.7809e-02	-4.8680e-02	0.0000e+00	0.0000e+00
5.8641e+00	1.9188e+01	5.8652e-02	-5.7817e-02	0.0000e+00	0.0000e+00
6.0816e+00	1.9188e+01	-2.2372e-02	-1.3331e-01	0.0000e+00	0.0000e+00
6.2992e+00	1.9188e+01	1.1491e-01	-1.1876e-01	0.0000e+00	0.0000e+00
6.5168e+00	1.9188e+01	7.4122e-02	-3.3737e-02	0.0000e+00	0.0000e+00
6.7344e+00	1.9188e+01	2.5927e-02	-1.0351e-02	0.0000e+00	0.0000e+00
6.9519e+00	1.9188e+01	1.6566e-03	-4.6952e-02	0.0000e+00	0.0000e+00
7.1695e+00	1.9188e+01	-4.2809e-02	-2.5034e-02	0.0000e+00	0.0000e+00
7.3871e+00	1.9188e+01	4.4784e-02	-8.8365e-03	0.0000e+00	0.0000e+00
7.6046e+00	1.9188e+01	4.1337e-02	-1.1342e-02	0.0000e+00	0.0000e+00
7.8222e+00	1.9188e+01	-1.3992e-02	-4.2328e-02	0.0000e+00	0.0000e+00
8.0398e+00	1.9188e+01	3.1063e-02	-9.2422e-02	0.0000e+00	0.0000e+00
8.2574e+00	1.9188e+01	1.1336e-02	-6.9819e-02	0.0000e+00	0.0000e+00
8.4749e+00	1.9188e+01	-5.7531e-02	-6.5301e-02	0.0000e+00	0.0000e+00
8.6925e+00	1.9188e+01	-2.2133e-02	-9.5492e-02	0.0000e+00	0.0000e+00
8.9101e+00	1.9188e+01	-1.5680e-02	-5.3781e-02	0.0000e+00	0.0000e+00
9.1276e+00	1.9188e+01	-3.2177e-03	-7.9214e-02	0.0000e+00	0.0000e+00
9.3452e+00	1.9188e+01	3.7806e-02	-2.6918e-02	0.0000e+00	0.0000e+00
